id,name,code
medical_occupation_3865,"Supervisor, fundición de moldes ",
medical_occupation_3866,"Supervisores, Procesamiento de Químicos, Petróleo, Gas y Tratamiento de Agua y Generación de Energía",
medical_occupation_3867,"Capataz, planta purificadora de agua ",
medical_occupation_3868,"Capataz, planta de gas ",
medical_occupation_3869,"Supervisor, planta - tratamiento de aguas y desechos ",
medical_occupation_3870,"Supervisor, central eléctrica ",
medical_occupation_3871,"Supervisor, planta - generación de energía",
medical_occupation_3872,"Supervisor, planta - gas natural",
medical_occupation_3873,"Supervisor, planta - distribución de gas",
medical_occupation_3874,"Supervisor, procesamiento - petróleo ",
medical_occupation_3875,"Supervisor, procesamiento - químico ",
medical_occupation_3876,"Supervisor, producción - farmacéuticos ",
medical_occupation_3877,"Supervisor, tratamiento - químicos petróleo gas y aguas",
medical_occupation_3878,"Supervisor, operación - oleoductos ",
medical_occupation_3879,"Supervisor, producción - químicos",
medical_occupation_3880,"Supervisor, fabricación - productos químicos ",
medical_occupation_3881,"Supervisor, refinación - petróleo ",
medical_occupation_3882,Jefe de redes acueducto y alcantarillo,
medical_occupation_3883,Operador  equipo de limpieza,
medical_occupation_3884,Auxiliar equipo de limpieza,
medical_occupation_3885,Ayudantes de sostenimiento,
medical_occupation_3886,Operador de bocatoma,
medical_occupation_3887,Operador de captación,
medical_occupation_3888,Lector Mecánico,
medical_occupation_3889,Fontanero,
medical_occupation_3890,Operadores de Bombeo ,
medical_occupation_3891,Operadores Rotativos,
medical_occupation_3892,"Supervisores, Procesamiento de Alimentos, Bebidas y Tabaco",
medical_occupation_3893,"Supervisor, almacenamiento y conservación - frutas y vegetales",
medical_occupation_3894,"Supervisor, producción - alimentos y bebidas ",
medical_occupation_3895,"Supervisor, procesamiento - pescado",
medical_occupation_3896,"Supervisor, cárnicos",
medical_occupation_3897,"Supervisor, clasificación y empaque - alimentos procesados",
medical_occupation_3898,"Supervisor, procesamiento - tabaco",
medical_occupation_3899,"Supervisor, empaque - alimentos y bebidas ",
medical_occupation_3900,"Supervisor, procesamiento - alimentos y bebidas",
medical_occupation_3901,"Supervisor, elaboración - alimentos",
medical_occupation_3902,"Supervisor, envase - alimentos y bebidas",
medical_occupation_3903,"Supervisor, control de calidad - alimentos y bebidas",
medical_occupation_3904,"Supervisor, planta - beneficio animal",
medical_occupation_3905,"Supervisor, planta - transformación industrial de alimentos y bebidas",
medical_occupation_3906,"Supervisor, congelación y almacenamiento - pescado ",
medical_occupation_3907,"Supervisores, Fabricación de Productos de Plástico y Caucho",
medical_occupation_3908,"Supervisor, producción - plásticos ",
medical_occupation_3909,"Supervisor, planta - inyección de plásticos ",
medical_occupation_3910,"Supervisor, control de calidad - fabricación plástico y caucho",
medical_occupation_3911,"Supervisor, fabricación - caucho ",
medical_occupation_3912,"Supervisor, extrusión - fabricación de plástico y caucho ",
medical_occupation_3913,"Supervisor, fabricación - plásticos",
medical_occupation_3914,"Supervisor, fabricación - neumáticos",
medical_occupation_3915,"Supervisor, moldeo - fabricación de plástico y caucho",
medical_occupation_3916,"Supervisores, Procesamiento de la Madera y Producción de Pulpa y Papel",
medical_occupation_3917,"Capataz, planta - tratamiento de la madera",
medical_occupation_3918,"Capataz, aserradero ",
medical_occupation_3919,"Supervisor, fabricación - productos papel ",
medical_occupation_3920,"Supervisor, fabricación - papel ",
medical_occupation_3921,"Supervisor, planta - tratamiento de la madera ",
medical_occupation_3922,"Supervisor, producción - pulpa ",
medical_occupation_3923,"Supervisor, planta - transformación industrial de pulpa y papel",
medical_occupation_3924,"Supervisor, producción - pulpa y papel ",
medical_occupation_3925,"Supervisores, Procesamiento Textil",
medical_occupation_3926,"Supervisor, urdiembre - textiles ",
medical_occupation_3927,"Supervisor, tejeduría - textiles",
medical_occupation_3928,"Supervisor, control de calidad - textiles",
medical_occupation_3929,"Supervisor, acabado - textiles ",
medical_occupation_3930,"Supervisor, tinturado - textiles ",
medical_occupation_3931,"Supervisor, tejido de punto - textiles ",
medical_occupation_3932,"Supervisor, procesamiento - textiles",
medical_occupation_3933,"Supervisor, hilatura - textiles ",
medical_occupation_3934,"Supervisores, Ensamble de Vehículos de Motor",
medical_occupation_3935,"Coordinador, área - fabricación de vehículos ",
medical_occupation_3936,"Supervisor, ensamble - vehículos ",
medical_occupation_3937,"Supervisor, fabricación - vehículos ",
medical_occupation_3938,"Supervisores, Fabricación de Productos Electrónicos",
medical_occupation_3939,"Supervisor, producción - fabricación electrónica ",
medical_occupation_3940,"Supervisor, fabricación - electrónica ",
medical_occupation_3941,"Supervisor, fabricación - circuitos electrónicos ",
medical_occupation_3942,"Supervisor, ensamble y prueba electrónica ",
medical_occupation_3943,"Supervisor, prueba - fabricación de productos electrónicos ",
medical_occupation_3944,"Supervisor, fabricación - productos electrónicos",
medical_occupation_3945,"Supervisor, ensamble - electrónico ",
medical_occupation_3946,"Supervisores, Fabricación de Productos Eléctricos",
medical_occupation_3947,"Supervisor, ensamble - productos eléctricos ",
medical_occupation_3948,"Supervisor, fabricación - circuitos eléctricos",
medical_occupation_3949,"Supervisor, ensamble - motores eléctricos ",
medical_occupation_3950,"Supervisor, fabricación - equipos eléctricos ",
medical_occupation_3951,"Supervisor, fabricación - productos eléctricos",
medical_occupation_3952,"Supervisor, ensamble - transformadores eléctricos ",
medical_occupation_3953,"Supervisores, Fabricación de Muebles y Accesorios",
medical_occupation_3954,"Coordinador, producción - muebles y accesorios",
medical_occupation_3955,"Supervisor, ensamble - muebles ",
medical_occupation_3956,"Supervisor, acabado - muebles ",
medical_occupation_3957,"Supervisor, operadores de maquinas - trabajar de la madera ",
medical_occupation_3958,"Supervisor, laminado - fabricación de muebles  ",
medical_occupation_3959,"Supervisor, operadores - fabricación de muebles y accesorios de madera ",
medical_occupation_3960,"Supervisor, fabricación - muebles",
medical_occupation_3961,"Supervisor, fabricación - muebles y accesorios ",
medical_occupation_3962,"Supervisores, Fabricación de Productos de Tela, Cuero y Piel",
medical_occupation_3963,"Jefe, corte y confección",
medical_occupation_3964,"Jefe, taller de confección",
medical_occupation_3965,"Capataz, curtiembre ",
medical_occupation_3966,"Supervisor, control de calidad - productos de piel y cuero",
medical_occupation_3967,"Supervisor, manufactura - productos de cuero",
medical_occupation_3968,"Supervisor, corte - confección ",
medical_occupation_3969,"Supervisor, curtiembre ",
medical_occupation_3970,"Supervisor, departamento corte - productos de tela, piel y cuero de tela",
medical_occupation_3971,"Supervisor, fabricación - prendas de vestir",
medical_occupation_3972,"Supervisor, confección ",
medical_occupation_3973,"Supervisor, fabricación - artículos de cuero ",
medical_occupation_3974,"Supervisor, fabricación - calzado ",
medical_occupation_3975,"Supervisor, operadores de máquinas de coser ",
medical_occupation_3976,"Supervisores, Impresión y Ocupaciones Relacionadas",
medical_occupation_3977,"Supervisor, encuadernación ",
medical_occupation_3978,"Supervisor, control de calidad - impresión",
medical_occupation_3979,"Supervisor, producción - impresos ",
medical_occupation_3980,"Supervisor, impresión ",
medical_occupation_3981,"Supervisor, industria gráfica ",
medical_occupation_3982,"Supervisor, fotograbado ",
medical_occupation_3983,"Supervisor, procesamiento - fotográfico y de películas ",
medical_occupation_3984,"Supervisor, taller composición - impresión ",
medical_occupation_3985,"Supervisor, acabado - impresión",
medical_occupation_3986,"Supervisor, artes gráficas ",
medical_occupation_3987,"Supervisor, pre-impresión ",
medical_occupation_3988,"Supervisor, planta - industria gráfica",
medical_occupation_3989,"Supervisores, Fabricación de Otros Productos Mecánicos y Metálicos",
medical_occupation_3990,"Supervisor, ensamble - aeronaves ",
medical_occupation_3991,"Supervisor, fabricación - equipos de refrigeración ",
medical_occupation_3992,"Supervisor, fabricación - otros productos mecánicos y metálicos",
medical_occupation_3993,"Supervisor, ensamble - motores de vehículos automotores ",
medical_occupation_3994,"Supervisor, galvanizado",
medical_occupation_3995,"Supervisor, ensamble - motores ",
medical_occupation_3996,"Supervisor, ensamble de maquinaria",
medical_occupation_3997,"Supervisor, fabricación - maquinaria y productos metálicos ",
medical_occupation_3998,"Supervisor, fabricación - equipos de calefacción ",
medical_occupation_3999,"Supervisor, operadores de máquinas - trabajo del metal",
medical_occupation_4000,"Supervisor, control de calidad - productos metálicos y mecánicos",
medical_occupation_4001,"Supervisor, producción - fabricación metalmecánica ",
medical_occupation_4002,"Supervisores, Fabricación  Ensamble de Otros Productos n.c.a",
medical_occupation_4003,"Supervisor, ensamble - casas prefabricadas",
medical_occupation_4004,"Supervisor, ensamble - bicicletas ",
medical_occupation_4005,"Supervisor, fabricación - platería",
medical_occupation_4006,"Supervisor, ensamble - equipo fotográfico",
medical_occupation_4007,"Supervisor, ensamble - implementos deportivos ",
medical_occupation_4008,"Supervisor, fabricación - discos ",
medical_occupation_4009,"Supervisor, ensamble - instrumentos de precisión y equipo relacionado",
medical_occupation_4010,"Supervisor, ensamble - relojes ",
medical_occupation_4011,"Supervisor, fabricación - juguetes ",
medical_occupation_4012,"Supervisor, fabricación - joyería",
medical_occupation_4013,"Operadores de Control Central de Procesos, Tratamiento de Metales y Minerales",
medical_occupation_4014,"Operador de procesos,  tratamiento primario - metales y minerales ",
medical_occupation_4015,"Operador de control central, laminación - metales",
medical_occupation_4016,"Operador de control central, producción de cemento",
medical_occupation_4017,"Operador, alto horno ",
medical_occupation_4018,"Operador de control central, tratamiento de metales y minerales ",
medical_occupation_4019,"Operadores de Procesos, Químicos, Gas y Petróleo",
medical_occupation_4020,"Operador, destilería - refinación de petróleo y gas natural",
medical_occupation_4021,"Operador de reactor, petróleo",
medical_occupation_4022,"Operador, procesamiento - farmacéutico ",
medical_occupation_4023,"Operador, refinación de petróleo",
medical_occupation_4024,"Operador de planta, gas ",
medical_occupation_4025,"Operador de panel, procesos químicos ",
medical_occupation_4026,"Operador-Jefe, procesos químicos",
medical_occupation_4027,"Operador, estación de bombeo- refinación de petróleo y gas",
medical_occupation_4028,"Operario, regulación de presión - gas",
medical_occupation_4029,"Operador, procesos químicos ",
medical_occupation_4030,"Operador de planta, licuefacción ",
medical_occupation_4031,"Operador de planta, regasificación y licuefacción - gas",
medical_occupation_4032,"Operador de reactor, procesos químicos",
medical_occupation_4033,"Bombero, refinación - petróleo",
medical_occupation_4034,"Operador, unidad - procesos químicos",
medical_occupation_4035,"Operadores de Control de Procesos, Producción de Pulpa",
medical_occupation_4036,"Operador de control central, producción - pulpa y papel ",
medical_occupation_4037,"Operador, digestor - producción - pulpa y papel",
medical_occupation_4038,"Operador de planta, blanqueadora - pulpa y papel ",
medical_occupation_4039,"Operador de equipo, batidor - pulpa y papel",
medical_occupation_4040,"Operadores de Control de Procesos, Fabricación de Papel",
medical_occupation_4041,"Operador de máquina, revestimiento del papel",
medical_occupation_4042,"Operador de equipo, fabricación - papel y cartón ",
medical_occupation_4043,"Operador de control, máquinas - fabricación de papel ",
medical_occupation_4044,"Operador, tablero de control - pulpa y papel ",
medical_occupation_4045,"Operador de máquina, satinado del papel",
medical_occupation_4046,"Operadores de Maquinas, Tratamiento de Metales y Minerales",
medical_occupation_4047,"Operador, tren de laminación ",
medical_occupation_4048,"Operador de máquina, estirado de tubos - procesamiento del metal",
medical_occupation_4049,"Operador de máquina, estiradora - metales ",
medical_occupation_4050,"Cucharero, horno de segunda fusión ",
medical_occupation_4051,"Operador de máquina, granuladora - mineral de hierro",
medical_occupation_4052,"Operador de horno, caliza ",
medical_occupation_4053,"Operador de horno, templado - metales",
medical_occupation_4054,"Operador de máquina, sinterizado - metales",
medical_occupation_4055,"Operador de prensa, extrusora - metales ",
medical_occupation_4056,"Operador de máquina, procesamiento - metales y minerales",
medical_occupation_4057,"Cargador, alto horno ",
medical_occupation_4058,"Operador, horno de primera fusión - metales y minerales ",
medical_occupation_4059,"Operador de máquina, extrusora - metales",
medical_occupation_4060,"Operador, horno de afino",
medical_occupation_4061,"Operador de máquina, molino - bolas mineral",
medical_occupation_4062,"Operador de máquina, fabricación - tubos",
medical_occupation_4063,"Colador, alto horno ",
medical_occupation_4064,"Operador de máquina, quebrantadora - minerales ",
medical_occupation_4065,"Operador, cuchara de colada - metales y minerales",
medical_occupation_4066,"Operador, convertidor - acero",
medical_occupation_4067,"Lavador, minerales",
medical_occupation_4068,"Ayudante, tren de laminación",
medical_occupation_4069,"Operador, laminadora - metales",
medical_occupation_4070,"Secador, asbestos ",
medical_occupation_4071,"Refinador, metal ",
medical_occupation_4072,Trabajadores de Fundición,
medical_occupation_4073,"Preparador de  moldes, suelo y fosas - metal",
medical_occupation_4074,"Fundidor, metal ",
medical_occupation_4075,"Operador de máquina, fundición",
medical_occupation_4076,"Fundidor, piezas de moldeo",
medical_occupation_4077,"Fabricante, moldes de cerámica - fundición",
medical_occupation_4078,"Preparador de moldes ,fosas",
medical_occupation_4079,"Machero, fundición",
medical_occupation_4080,"Machero a máquina, fundición ",
medical_occupation_4081,"Operador de horno, fundición ",
medical_occupation_4082,Machero,
medical_occupation_4083,Machero a mano,
medical_occupation_4084,Machero por extrusión,
medical_occupation_4085,"Moldeador a mano, fundición ",
medical_occupation_4086,"Moldeador, banco - fundición",
medical_occupation_4087,"Moldeador, suelo y fosa - fundición  ",
medical_occupation_4088,"Operador de máquina, centrífuga - fundición",
medical_occupation_4089,"Trabajador, fundición ",
medical_occupation_4090,"Operadores de Fabricación, Moldeo y Acabado del Vidrio",
medical_occupation_4091,"Operador de máquina, laminadora - vidrio",
medical_occupation_4092,"Operador de máquina, pulidora - vidrio plano",
medical_occupation_4093,"Operador de máquina, prensado y soplado del vidrio ",
medical_occupation_4094,"Operador de máquina, sopladora - vidrio",
medical_occupation_4095,"Operador, baño metálico - flotación vidrio",
medical_occupation_4096,"Operador, prensa de moldear - vidrio",
medical_occupation_4097,"Operador de máquina, templado - vidrio",
medical_occupation_4098,"Operador de máquina, prensado vidrio ",
medical_occupation_4099,"Operador de máquina, acabado - vidrio",
medical_occupation_4100,"Grabador, vidrio - agua fuerte",
medical_occupation_4101,"Fabricante, espejos ",
medical_occupation_4102,"Acabador, bordes de cristal",
medical_occupation_4103,"Laminador, vidrio ",
medical_occupation_4104,"Mezclador, vidrio",
medical_occupation_4105,"Moldeador, vidrio ",
medical_occupation_4106,"Operador de máquina, curvadora - vidrio",
medical_occupation_4107,"Operador de horno, fundición vidrio",
medical_occupation_4108,"Operador de máquina, grabado al ácido - vidrio",
medical_occupation_4109,"Operador de máquina, estiradora - vidrio plano",
medical_occupation_4110,"Operador de máquina, cortadora - vidrio",
medical_occupation_4111,"Biselador, vidrio ",
medical_occupation_4112,"Operador de máquina, estiradora - tubos de vidrio",
medical_occupation_4113,"Operador de máquina, fabricación - artículos de vidrio",
medical_occupation_4114,"Operador de máquina, fabricación - botellas",
medical_occupation_4115,"Operador de máquina, grabado - vidrio",
medical_occupation_4116,"Cortador, vidrio ",
medical_occupation_4117,"Pulidor, vidrio",
medical_occupation_4118,"Operadores de Moldeo de Arcilla, Piedra y Concreto",
medical_occupation_4119,"Operador de máquina, labra - piedra",
medical_occupation_4120,"Operador de prensa, arcilla ",
medical_occupation_4121,Labrante piedra,
medical_occupation_4122,"Labrante, pulimentador a máquina - piedra",
medical_occupation_4123,"Adornista, monumentos",
medical_occupation_4124,"Operador de máquina, fabricación - tubos de cemento",
medical_occupation_4125,Aserrador piedra,
medical_occupation_4126,"Operador de máquina, escultura mecánica - piedra",
medical_occupation_4127,"Prensador, ladrillo ",
medical_occupation_4128,"Operador de máquina, grabado - productos de piedra",
medical_occupation_4129,"Operador de máquina, pulidora - piedra ",
medical_occupation_4130,"Operador de máquina, productos prefabricados de hormigón",
medical_occupation_4131,"Operador de máquina, productos - piedra",
medical_occupation_4132,"Aserrador-cortador, piedra ",
medical_occupation_4133,"Cortador, piedra ",
medical_occupation_4134,"Operador de máquina, productos concreto",
medical_occupation_4135,"Cortador, mármol ",
medical_occupation_4136,"Cortador, granito ",
medical_occupation_4137,Operador de horno,
medical_occupation_4138,"Operario, corte - productos de concreto, arcilla y piedra",
medical_occupation_4139,"Operador de máquina, mezcladora de materiales - arcilla",
medical_occupation_4140,"Operador de instalaciones, mezcladora de hormigón",
medical_occupation_4141,"Operador de máquina, mezcladora de materiales - barbotín",
medical_occupation_4142,"Operador de máquina, corte - productos de piedra",
medical_occupation_4143,"Operador de máquina, productos - arcilla",
medical_occupation_4144,"Fabricante, planchas de concreto prevaciado ",
medical_occupation_4145,"Hornero, productos de arcilla",
medical_occupation_4146,"Fabricante, moldes - productos de arcilla",
medical_occupation_4147,"Acabador, cerámica",
medical_occupation_4148,"Extrusor, productos de concreto, arcilla y piedra",
medical_occupation_4149,"Fabricante, bloque de concreto ",
medical_occupation_4150,"Operador de máquina, fabricación - loza y porcelana",
medical_occupation_4151,"Grabador, a máquina - inscripciones de piedra",
medical_occupation_4152,"Pulidor, alfarería y porcelana",
medical_occupation_4153,"Pulidor, piedra",
medical_occupation_4154,"Pulidor, granito",
medical_occupation_4155,"Inspectores de Control de Calidad, Tratamiento de Metales y Minerales",
medical_occupation_4156,"Inspector, procesamiento del vidrio",
medical_occupation_4157,"Muestreador, metal fundido",
medical_occupation_4158,"Inspector, procesamiento de metal",
medical_occupation_4159,"Muestreador, minerales",
medical_occupation_4160,"Inspector, fundición",
medical_occupation_4161,"Inspector de control de calidad, vidrio",
medical_occupation_4162,Operadores de Máquinas de Planta Química,
medical_occupation_4163,"Operador de horno, autoclave - tratamientos químicos",
medical_occupation_4164,"Operador de máquina, fabricación - detergentes",
medical_occupation_4165,"Operador de máquina, fabricación - cosméticos y perfumes",
medical_occupation_4166,"Operador de máquina, empacadora - procesamiento químico",
medical_occupation_4167,"Operador de máquina, mezcladora - tratamientos químicos ",
medical_occupation_4168,"Operador de horno, tratamientos químicos",
medical_occupation_4169,"Operador de máquina, fabricación - explosivos",
medical_occupation_4170,"Mezclador, procesamiento - químico ",
medical_occupation_4171,"Operador de máquina, secadora - tratamientos químicos ",
medical_occupation_4172,"Operador de máquina, granuladora - procesamiento químico ",
medical_occupation_4173,"Operador de caldera, tratamientos químicos",
medical_occupation_4174,"Operador, centrifuga - procesamiento químico",
medical_occupation_4175,"Operador de máquina, quebrantadora - tratamientos químicos",
medical_occupation_4176,"Operador de máquina, producción - gas de hulla",
medical_occupation_4177,"Operador de máquina, pulverizadora - tratamientos químicos",
medical_occupation_4178,"Operador de máquina, batidora - tratamientos químicos",
medical_occupation_4179,"Operador de calcinadora, tratamientos químicos",
medical_occupation_4180,"Destilador, procesamiento químico ",
medical_occupation_4181,"Operador de secadora, tratamientos químicos",
medical_occupation_4182,"Operador de máquina, procesamiento - químico",
medical_occupation_4183,"Operador de máquina, evaporadora - procesamiento químico",
medical_occupation_4184,"Operador de horno, coque",
medical_occupation_4185,"Operador de máquina, moledora trituradora - tratamientos químicos",
medical_occupation_4186,"Operador de planta, tratamientos químicos",
medical_occupation_4187,"Operador de máquina, planta química",
medical_occupation_4188,"Operador de máquina, trituradora - procesamiento químico",
medical_occupation_4189,"Operador de máquina, capsuladora - procesamiento químico",
medical_occupation_4190,Operadores de Máquinas para Procesamiento de Plásticos,
medical_occupation_4191,"Operario, moldeado por compresión - plástico",
medical_occupation_4192,"Operador, moldeo - plástico ",
medical_occupation_4193,"Operador de máquina, extrusora - material plástico ",
medical_occupation_4194,"Operador, mezcladora - plástico ",
medical_occupation_4195,"Operador de máquina, laminado - material plástico",
medical_occupation_4196,"Operario, extrusión - plástico",
medical_occupation_4197,"Extrusor,  plástico",
medical_occupation_4198,"Operador, moldeo en funda - plástico ",
medical_occupation_4199,"Moldeador, resinas - plástico ",
medical_occupation_4200,"Operador de máquina, fabricación - linóleo",
medical_occupation_4201,"Operador, moldeo por inyección - plástico ",
medical_occupation_4202,"Operario, fabricación - plástico",
medical_occupation_4203,"Moldeador, plástico - por inyección",
medical_occupation_4204,"Operador de máquina, moldeadora - plástico por compresión",
medical_occupation_4205,"Operador de máquina, producción - bolsas plásticas",
medical_occupation_4206,"Moldeador, plásticos ",
medical_occupation_4207,"Operador de máquina, fabricación - material plástico ",
medical_occupation_4208,"Operario, moldeado por inyección - plástico",
medical_occupation_4209,"Operador de máquina, producción - fibra de vidrio",
medical_occupation_4210,"Operador de máquina, moldeadora - plástico por inyección",
medical_occupation_4211,"Moldeador, plástico - por compresión",
medical_occupation_4212,"Moldeador, fibra de vidrio",
medical_occupation_4213,"Operador de máquina, estiradora - material plástico",
medical_occupation_4214,"Operador de máquina, inyectora - plástico ",
medical_occupation_4215,"Molinero-pigmentador, plástico",
medical_occupation_4216,"Operador de máquina, procesamiento - plástico",
medical_occupation_4217,"Operario, inyección - plástico",
medical_occupation_4218,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,
medical_occupation_4219,"Cortador, caucho",
medical_occupation_4220,"Operador de máquina, lustradora - caucho",
medical_occupation_4221,"Operador de prensa, caucho",
medical_occupation_4222,"Operador de máquina, reencauchadora - neumáticos",
medical_occupation_4223,"Extrusor, caucho",
medical_occupation_4224,"Operador de máquina, moldeadora - caucho",
medical_occupation_4225,"Operario, producción - caucho",
medical_occupation_4226,"Operador de máquina, moldeadora - neumáticos",
medical_occupation_4227,"Ensamblador, productos de caucho ",
medical_occupation_4228,"Operador de máquina, fabricación - neumáticos",
medical_occupation_4229,"Operador de máquina, cortadora - caucho ",
medical_occupation_4230,"Operador de calandria, caucho",
medical_occupation_4231,"Lavador-secador, productos de caucho",
medical_occupation_4232,"Operador de máquina, mezcladora - caucho",
medical_occupation_4233,"Operador de máquina, extrusora - caucho ",
medical_occupation_4234,"Operario, fabricación de productos de caucho ",
medical_occupation_4235,"Operador de máquina, vulcanización - productos de caucho",
medical_occupation_4236,"Operador de máquina, productos - caucho",
medical_occupation_4237,"Operador de máquina, procesamiento - caucho                                            ",
medical_occupation_4238,"Operador de máquina, fabricación - sellos de caucho",
medical_occupation_4239,"Inspector, fabricación caucho ",
medical_occupation_4240,"Vulcanizador, caucho",
medical_occupation_4241,"Vulcanizador, neumáticos",
medical_occupation_4242,Operadores de Plantas de Tratamiento de Aguas y Desechos,
medical_occupation_4243,"Operador, válvulas de desagüe - embalses",
medical_occupation_4244,"Operador de planta, tratamiento - desechos líquidos",
medical_occupation_4245,"Operador, estanque de decantación",
medical_occupation_4246,"Operador, canal de desenlodamiento",
medical_occupation_4247,"Operador de planta, tratamiento - agua ",
medical_occupation_4248,"Operador de planta, tratamiento - aguas residuales ",
medical_occupation_4249,"Operador de planta, filtración de agua ",
medical_occupation_4250,"Operador, incinerador - eliminación de residuos",
medical_occupation_4251,Operadores de Máquinas para Procesamiento de la Madera,
medical_occupation_4252,"Operador de máquina, cortadora - chapas de madera ",
medical_occupation_4253,"Operador de máquina, procesamiento - madera",
medical_occupation_4254,"Operador, sierra sinfín - aserradero ",
medical_occupation_4255,"Operador, instalaciones - aserradero",
medical_occupation_4256,"Operador de máquina, aglomerado",
medical_occupation_4257,"Operador de máquina, intercaladora de chapas",
medical_occupation_4258,"Operador de máquina, aserradero",
medical_occupation_4259,"Operador de máquina, encolado y contrachapado",
medical_occupation_4260,"Operador de máquina, impregnadora - madera",
medical_occupation_4261,"Operador, sierra circular - aserradero ",
medical_occupation_4262,"Operador, sierra - aserradero",
medical_occupation_4263,"Impregnador, madera",
medical_occupation_4264,"Aserrador, cantos",
medical_occupation_4265,"Operador, sierra de cinta - aserradero ",
medical_occupation_4266,"Operador de prensa, contrachapado - madera",
medical_occupation_4267,"Operador, horno secado - madera ",
medical_occupation_4268,"Operador de máquina, secadora - madera",
medical_occupation_4269,"Operario, aserradero ",
medical_occupation_4270,"Operador de máquina, descortezadora - madera",
medical_occupation_4271,"Operario, tratamiento de la madera",
medical_occupation_4272,"Cepillador, aserradero ",
medical_occupation_4273,"Operador de máquina, cepilladora - aserradero",
medical_occupation_4274,"Operador, planeadora - aserradero",
medical_occupation_4275,"Operador de horno, tratamiento - madera",
medical_occupation_4276,"Secador, madera",
medical_occupation_4277,Operadores de Máquinas para la Producción de Pulpa,
medical_occupation_4278,"Operador de máquina, producción - pulpa para papel ",
medical_occupation_4279,"Operador de máquina, molino - pulpa para papel",
medical_occupation_4280,"Operador de máquina, trituradora - pulpa para papel",
medical_occupation_4281,"Operador, trituradora - pulpa para papel ",
medical_occupation_4282,"Operador de máquina, batidora - pulpa para papel",
medical_occupation_4283,"Operador de máquina, refinación - pulpa para papel",
medical_occupation_4284,"Operador de máquina, blanqueadora - pulpa para papel ",
medical_occupation_4285,"Operador de máquina, desfibradora - pulpa para papel",
medical_occupation_4286,Operadores de Máquinas para la Fabricación de Papel,
medical_occupation_4287,"Operador de máquina, fabricación - cartón",
medical_occupation_4288,"Operador de máquina, acabado - papel",
medical_occupation_4289,"Operador de máquina, laminado - papel ",
medical_occupation_4290,"Operador de máquina, calandra satinadora - papel",
medical_occupation_4291,"Clasificador, papel ",
medical_occupation_4292,"Operador de máquina, fabricación y acabado del papel",
medical_occupation_4293,"Operador de calandria,  pulpa y papel ",
medical_occupation_4294,"Operador de máquina, glaseado - papel",
medical_occupation_4295,Operadores de Máquinas para la Fabricación de Productos de Papel,
medical_occupation_4296,"Operador de máquina, fabricación - artículos de cartón ",
medical_occupation_4297,"Operador de máquina, fabricación - sobres de papel",
medical_occupation_4298,"Operador, corrugadora - fabricación productos de papel ",
medical_occupation_4299,"Operador de máquina, fabricación - productos de papel",
medical_occupation_4300,"Operador de máquina, forradora - cartón",
medical_occupation_4301,"Operador de máquina, corrugadora - cartón",
medical_occupation_4302,"Operador de máquina, fabricación - artículos de papel",
medical_occupation_4303,"Operador de máquina, cortadora y plegadora - cartón",
medical_occupation_4304,"Operador de máquina, fabricación - cajas ",
medical_occupation_4305,"Operario, fabricación - empaques de papel",
medical_occupation_4306,"Operador de máquina, fabricación - bolsas de papel ",
medical_occupation_4307,"Operador de máquina, cortadora - cajas de cartón",
medical_occupation_4308,"Operador de máquina, plegadora - productos de papel ",
medical_occupation_4309,"Inspectores de Control de Calidad, Procesamiento de la Madera",
medical_occupation_4310,"Inspector, madera aserrada",
medical_occupation_4311,"Clasificador, madera aserrada",
medical_occupation_4312,"Clasificador, madera procesada ",
medical_occupation_4313,"Clasificador, madera chapada",
medical_occupation_4314,"Medidor, madera",
medical_occupation_4315,"Inspector, madera procesada ",
medical_occupation_4316,Operadores de Máquinas para la Preparación de Fibras Textiles,
medical_occupation_4317,"Operario, continuas - fibras textiles",
medical_occupation_4318,"Mezclador, fibras textiles ",
medical_occupation_4319,"Operario, hilatura ",
medical_occupation_4320,"Operador de máquina, bobinadora - hilo e hilaza  ",
medical_occupation_4321,"Operador, reunidora - fibras textiles",
medical_occupation_4322,"Cardador, fibras textiles",
medical_occupation_4323,"Devanador, fibras textiles ",
medical_occupation_4324,"Operador de máquina, mezcladora - fibras textiles",
medical_occupation_4325,"Operador de máquina, napadora - fibras textiles",
medical_occupation_4326,"Operario, preparación de fibras textiles",
medical_occupation_4327,"Alimentador, cardas",
medical_occupation_4328,"Operador de máquina, hilado - hilo e hilaza",
medical_occupation_4329,"Operador de máquina, hilado - fibras textiles",
medical_occupation_4330,"Operador de máquina, hilado - fibras sintéticas",
medical_occupation_4331,"Operador de máquina, peinadora - fibras textiles",
medical_occupation_4332,"Operador de máquina, napadora - mechas textiles",
medical_occupation_4333,"Ovillador, hilo e hilaza",
medical_occupation_4334,"Operador de máquina, napadora - cinta",
medical_occupation_4335,"Operario, rotores - textiles",
medical_occupation_4336,"Operador de máquina, devanadora - hilos ",
medical_occupation_4337,"Operador de máquina, preparación - fibras textiles",
medical_occupation_4338,"Operador de máquina, acondicionadora - fibras ",
medical_occupation_4339,"Operador de máquina, doblaje - hilo e hilaza",
medical_occupation_4340,"Operador de máquina, retorcedora - hilos e hilaza",
medical_occupation_4341,"Operador de máquina, lavadora - hilados",
